20140102,DFE,5.26948,4.35,7.05,2,3.7,3.76,5.85,7.51106,62.1,74.1,82.2,64.2,71.6,93.8,93.8,57.6,81.1,76.35,0.0,98.3,47.5,31.5,44.3,47.5,80.0,63.8,74.8,60.6,89.5,75.0,B
20140102,FWDD,8.18028,5.74,8.3,5,4.03,6.64,7.37,5.95398,50.0,77.0,70.5,70.3,71.7,50.0,93.8,96.1,79.3,75.5,1.6,46.0,4.8,50.0,25.6,50.0,50.0,50.0,17.2,50.0,69.2,45.5,C
20140102,KWEB,6.43122,4.4,6.46,5,5.28,5,5.69,0,,89.4627,99.7985,82.1245,88.89434,50,98.2681,40.4298,61.13086,75.0126,,,,,,,,,,,,,
20140102,DXJS,4.71078,4.59,4.57,5,3.35,5,5.02,0,,65.1511,71.6029,81.5648,75.29349,50,93.2008,76.0242,72.06871,73.6811,,,,,,,,,,,,,
20140102,ASDR,7.25883,5.23,9.06,5,3.9,5,5.56,0,,89.8522,83.0423,81.0051,83.38568,50,44.195,92.6797,63.196395,73.2910375,,,,,,,,,,,,,
20140102,CSLS,5.67233,5.95,3.38,5,4.25,6.5,5.33,8.66991,63.5,72.3,67.0,65.4,67.2,50.0,93.8,93.0,78.2,72.7,50.0,50.0,50.0,100.0,62.5,50.0,50.0,50.0,20.0,50.0,62.5,44.2,B
20140102,CSD,3.76853,3.16,4.52,1.94,4.09,3.62,5.69,5.46018,52.3,52.5,64.3,74.2,66.9,91.9,93.8,51.4,78.3,72.6,1.4,47.6,2.6,37.5,22.3,48.2,80.6,64.4,77.6,71.5,88.8,79.3,C
20140102,CSCB,4.48163,5.08,2.26,5,4.25,5,5.57,0,,72.4983,69.2747,81.9006,76.23237,50,65.4907,90.4634,68.8094,72.520885,,,,,,,,,,,,,
20140102,FWDI,8.55776,6.63,8.18,5,4.03,6.83,7.37,7.87345,59.5,72.4,67.7,67.2,68.4,50.0,80.0,98.5,76.0,72.2,31.4,49.2,31.4,100.0,53.0,50.0,50.0,50.0,13.4,50.0,69.2,44.2,B
20140102,AXIT,6.65075,5.28,8.37,1.73,2.73,7.09,5.65,7.64646,60.8,72.0,71.2,68.4,70.0,50.0,80.0,90.3,73.1,71.55,50.0,47.6,36.9,68.8,50.8,54.2,82.7,68.5,8.3,42.0,100.0,50.1,B
20140102,IBB,3.56726,4.19,7.99,1.56,2.31,2.65,2.06,5.90619,53.2,84.9,81.5,61.0,71.9,76.0,88.7,50.0,70.7,71.3,30.1,36.6,0.0,50.0,29.2,24.8,84.4,54.6,97.0,29.3,100.0,75.4,C
20140102,GVT,8.06945,5.3,7.22,1.41,6.03,6.71,7.98,6.39602,54.2,79.9,69.6,72.3,73.0,50.0,69.6,89.1,69.5,71.25,32.5,67.5,0.0,41.6,35.4,49.7,85.9,67.8,15.9,83.2,42.2,47.1,C
20140102,RWV,6.93109,4.81,8.68,1.7,4,7.17,4.92,7.87345,59.7,72.0,77.0,71.6,73.3,50.0,93.8,67.0,69.1,71.2,40.9,65.0,60.0,50.0,54.0,41.3,83.0,62.1,6.7,38.1,58.0,34.2,B
20140102,BSCL,4.1834,5.36,3.68,5,3.38,5,3.28,0,,75.7891,68.8493,82.5946,77.10991,50,79.0892,68.0322,65.03803,71.07397,,,,,,,,,,,,,
20140102,IJR,3.55997,4.05,7.16,1.41,3.49,3.08,1.35,7.26018,61.8,44.7,73.1,77.0,69.4,99.7,74.8,42.4,72.2,70.8,30.6,58.0,44.5,53.5,46.7,41.9,85.9,63.9,88.4,64.8,100.0,84.4,B
20140102,FBT,4.61496,4.33,6.7,1.55,4.75,3.7,2.8,6.75841,58.5,83.8,80.7,72.5,77.2,59.8,84.7,49.3,63.6,70.4,30.2,0.0,32.9,100.0,40.8,25.0,84.5,54.8,76.0,92.1,89.5,85.9,B
20140102,IEV,5.26562,6.01,6.31,2.08,2.76,3.43,6.16,7.39956,61.4,51.5,70.5,71.4,67.1,83.8,74.8,62.5,73.6,70.35,41.4,66.3,54.1,33.7,48.9,45.5,79.2,62.4,81.4,42.8,100.0,74.7,B
20140102,IWC,4.3105,3.81,7.04,1.47,3.27,4.12,3.81,6.2646,55.7,67.1,80.7,79.4,77.4,70.4,88.7,34.7,63.4,70.4,1.0,64.7,3.5,69.3,34.6,37.8,85.3,61.6,67.7,58.1,100.0,75.3,B
20140102,CSMN,7.52759,5.37,6.68,5,4.25,7,7.33,8.48274,62.2,69.1,70.6,63.5,66.7,50.0,84.5,88.9,74.0,70.35,50.0,50.0,50.0,100.0,62.5,50.0,50.0,50.0,10.0,50.0,62.5,40.8,B
20140102,SOCL,4.19832,4.24,4.52,2.99,3.88,3.55,5.47,8.47876,65.4,83.1,81.0,59.6,70.7,42.1,98.3,73.4,69.9,70.3,50.0,50.0,50.0,100.0,62.5,36.5,70.1,53.3,79.1,53.2,76.8,69.7,B
20140102,EVX,6.58663,5.01,7.11,2.95,4.12,7.17,4.94,6.94159,57.6,58.5,66.5,68.8,66.0,50.0,93.8,82.3,74.4,70.2,2.8,54.6,51.8,63.9,43.3,62.9,70.5,66.7,6.6,71.5,88.0,55.4,B
20140102,PXSC,3.51301,3.25,3.97,1.42,3.26,7.06,3.54,6.09336,53.0,73.5,78.2,75.7,76.0,50.0,88.7,57.7,64.3,70.15,0.0,37.5,30.9,62.5,32.7,44.7,85.8,65.3,8.9,54.7,97.0,53.5,C
20140102,EXT,3.80923,3.99,5.67,1.39,2.49,6.51,2.65,6.88186,56.2,66.5,73.5,75.4,73.1,50.0,88.7,65.9,67.2,70.15,31.0,49.7,35.2,54.3,42.6,46.6,86.1,66.3,19.8,24.1,89.5,44.5,B
