20150603,FIA,10,5,9.17,5,5.19,7.5,5.78,0,,80,83.3333,83.3333,82.66664,50,16.2578,100,57.37734,70.02199,,,,,,,,,,,,,
20150603,XBI,2.97497,5.92,5,5,3.06,5,1.39,0,,50,50,50,50,98.3607,90.3594,50,79.034065,64.5170325,,,,,,,,,,,,,
20150603,XLK,2.97777,5.76,5,5,3.06,5,1.63,0,,50,50,50,50,94.4262,90.3594,50,77.65699,63.828495,,,,,,,,,,,,,
20150603,FXB,3.69901,5,5,5,3.3,5,3.95,0,,50,50,50,50,98.6885,85.0542,50,77.557235,63.7786175,,,,,,,,,,,,,
20150603,EZA,4.19699,4.88,5,5,3.02,5,5.61,0,,50,50,50,50,94.0984,85.0542,50,75.9507,62.97535,,,,,,,,,,,,,
20150603,PFF,3.80584,5.13,5,5,3.02,5,4.4,0,,50,50,50,50,92.459,85.0542,50,75.37691,62.688455,,,,,,,,,,,,,
20150603,AMJ,5.80405,5.92,5,5,3.63,5,6.55,0,,50,50,50,50,100,75.4136,50,75.12408,62.56204,,,,,,,,,,,,,
20150603,XLV,2.99447,5.51,5,5,3.06,5,2.04,0,,50,50,50,50,91.4754,85.0542,50,75.03265,62.516325,,,,,,,,,,,,,
20150603,JJC,4.78967,5.51,5,5,3.61,5,5.03,0,,50,50,50,50,86.5574,90.3594,50,74.90291,62.451455,,,,,,,,,,,,,
20150603,AMLP,5.48564,4.22,5,5,3.47,5,8.66,0,,50,50,50,50,85.9016,90.3594,50,74.67338,62.33669,,,,,,,,,,,,,
20150603,HYG,4.85946,6.43,5,5,3.02,5,4.69,0,,50,50,50,50,82.623,90.3594,50,73.52587,61.762935,,,,,,,,,,,,,
20150603,EWP,4.48533,4.84,5,5,3.02,5,6.28,0,,50,50,50,50,95.082,75.4136,50,73.40278,61.70139,,,,,,,,,,,,,
20150603,SPY,2.79557,5.51,5,5,3.06,5,1.62,0,,50,50,50,50,83.6066,85.0542,50,72.27857,61.139285,,,,,,,,,,,,,
20150603,SMH,3.63797,5,5,5,3.37,5,3.72,0,,50,50,50,50,89.8361,75.4136,50,71.566715,60.7833575,,,,,,,,,,,,,
20150603,ITB,3.26946,5.76,5,5,3.02,5,2.3,0,,50,50,50,50,93.7705,70.6788,50,71.523315,60.7616575,,,,,,,,,,,,,
20150603,HAO,4.57319,4.13,5,5,3.3,5,7.11,0,,50,50,50,50,92.7869,70.6788,50,71.179055,60.5895275,,,,,,,,,,,,,
20150603,XLY,3.00272,5.76,5,5,3.06,5,1.68,0,,50,50,50,50,77.377,85.0542,50,70.09821,60.049105,,,,,,,,,,,,,
20150603,AGG,2.04692,4.36,5,5,3.02,5,1.8,0,,50,50,50,50,91.8033,63.5482,50,68.695615,59.3478075,,,,,,,,,,,,,
20150603,EWY,3.19166,3.98,5,5,3.02,5,4.81,0,,50,50,50,50,88.5246,67.1991,50,68.64334,59.32167,,,,,,,,,,,,,
20150603,SCHH,2.91124,5.32,5,5,3.28,5,1.82,0,,50,50,50,50,68.5246,90.3594,50,68.59143,59.295715,,,,,,,,,,,,,
20150603,VV,2.67927,5.32,5,5,3.11,5,1.58,0,,50,50,50,50,68.5246,90.3594,50,68.59143,59.295715,,,,,,,,,,,,,
20150603,IBB,2.8599,5.32,5,5,3.02,5,2.1,0,,50,50,50,50,90.8197,59.7832,50,67.221855,58.6109275,,,,,,,,,,,,,
