20170228,SPY,3.12,3.94,6.98,2.82,2.77,2.50,1.75,5.63649,53.2,73.0,80.7,76.5,77.1,78.3,8.6,17.3,36.0,56.55,32.5,34.2,35.6,68.5,42.7,38.3,71.8,55.0,100.0,41.4,98.3,79.9,C
20170228,MDY,4.44,5.80,7.31,2.42,3.82,2.94,1.45,5.22484,52.3,51.9,66.2,73.3,66.9,57.2,13.4,61.5,45.5,56.2,0.0,51.1,31.9,70.0,38.3,38.6,75.8,57.2,91.3,72.8,98.3,87.5,C
20170228,EWS,3.35,5.81,2.85,0.83,3.19,3.46,5.38,6.17381,56.1,76.4,75.0,63.6,69.6,0.0,8.6,50.5,20.3,44.95,39.0,67.2,67.9,67.8,60.5,29.6,91.7,60.6,80.9,54.9,99.3,78.4,B
20170228,EWW,5.43,7.22,6.74,3.06,2.70,2.66,5.41,6.81078,58.1,44.9,60.5,54.6,54.4,83.9,58.0,87.4,77.4,65.9,31.6,61.0,58.8,36.3,46.9,33.5,69.4,51.5,96.9,40.2,99.3,78.8,B
20170228,EWM,3.84,4.48,4.55,1.78,3.13,4.05,5.63,6.94945,59.2,39.2,59.2,52.2,51.7,50.0,17.9,19.6,29.7,40.7,37.9,60.9,96.2,100.0,73.7,38.8,82.2,60.5,69.0,53.2,99.3,73.8,B
20170228,EWA,4.13,5.94,4.88,1.52,2.80,3.10,5.58,6.79345,58.3,38.9,65.6,66.4,60.6,87.0,17.9,61.6,57.4,59,32.2,60.2,62.3,59.5,53.6,26.9,84.8,55.9,88.1,43.2,99.3,76.9,B
20170228,EWL,2.71,5.12,2.62,1.02,2.77,3.59,4.83,3.63024,44.2,71.4,57.2,63.1,63.0,50.0,46.6,26.1,40.6,51.8,1.8,35.4,55.6,4.3,24.3,39.5,89.8,64.7,78.2,42.4,99.3,73.3,D
20170228,EWN,3.58,5.33,4.07,3.99,2.38,3.34,4.87,5.78816,52.5,66.5,71.3,64.1,66.7,50.0,41.7,51.7,48.1,57.4,30.1,51.0,46.0,47.2,43.6,40.0,60.1,50.1,83.1,30.6,99.3,71.0,C
20170228,EWH,2.41,3.13,3.54,3.25,2.89,2.98,4.64,6.54646,56.6,68.2,75.6,64.0,68.3,50.0,58.0,49.5,52.2,60.25,35.7,68.5,51.5,42.2,49.5,29.2,67.5,48.4,90.4,46.1,99.3,78.6,B
20170228,EWU,2.90,3.05,4.89,3.17,2.70,2.81,5.02,4.98219,50.1,48.5,68.2,64.0,62.2,33.8,0.1,37.1,24.8,43.5,32.5,68.0,51.1,41.0,48.2,43.9,68.3,56.1,93.8,40.3,99.3,77.8,C
20170228,EWD,5.22,6.74,4.59,3.04,3.40,4.72,5.51,4.97785,48.8,42.6,57.9,63.0,57.4,50.0,74.6,68.8,63.9,60.65,0.9,62.1,56.9,4.2,31.0,29.4,69.6,49.5,55.6,61.3,99.3,72.1,C
20170228,EWG,3.83,6.48,4.04,1.81,2.76,2.82,5.11,6.10881,55.7,51.6,62.2,65.1,61.5,99.7,13.4,57.7,59.1,60.3,49.2,69.4,54.2,4.8,44.4,37.0,81.9,59.5,93.7,42.1,99.3,78.4,B
20170228,EWC,3.98,7.08,4.40,1.16,2.83,2.88,4.38,6.84112,59.8,21.1,51.8,62.0,50.7,92.3,8.6,67.9,58.6,54.65,44.4,68.2,69.8,51.8,58.5,43.3,88.4,65.9,92.5,44.3,99.3,78.7,B
20170228,EWO,4.65,7.13,3.91,3.24,3.05,3.88,5.10,6.45546,56.4,24.6,55.5,66.5,54.8,50.0,86.2,75.5,69.8,62.3,56.6,46.9,51.3,30.6,46.4,42.6,67.6,55.1,72.4,50.8,99.3,74.2,B
20170228,EWK,3.40,4.02,2.29,4.48,2.96,5.24,5.81,3.94656,42.3,51.7,58.4,57.5,56.6,50.0,8.6,39.4,33.9,45.25,1.1,51.3,44.5,41.0,34.5,23.4,55.2,39.3,45.3,48.1,99.3,64.2,D
20170228,EWQ,4.16,6.40,3.96,3.28,2.83,3.70,4.86,6.25614,55.6,50.4,56.4,60.1,57.1,50.0,70.1,54.4,57.5,57.3,42.0,65.8,54.5,34.0,49.1,47.5,67.2,57.4,76.1,44.2,99.3,73.2,B
20170228,EWI,5.63,8.16,4.85,5.46,3.16,3.10,5.24,6.93645,58.1,62.3,55.6,57.1,57.7,31.4,53.8,87.0,57.6,57.65,56.2,69.2,57.5,43.5,56.6,42.5,45.4,44.0,88.0,54.0,99.3,80.5,B
20170228,EWP,5.68,6.69,5.12,5.18,3.11,4.42,6.13,8.72605,65.1,66.5,59.0,57.7,59.8,50.0,91.4,65.4,67.8,63.8,56.8,69.3,96.2,62.0,71.1,33.1,48.2,40.6,61.5,52.6,99.3,71.1,B
20170228,EWJ,1.82,2.00,4.08,0.92,2.94,2.60,4.83,6.88012,60.2,41.4,60.8,63.3,58.2,74.2,8.6,19.6,35.4,46.8,46.8,67.0,56.9,96.8,66.8,41.7,90.8,66.2,97.9,47.4,99.3,81.5,B
20170228,DIA,3.33,3.91,6.82,2.48,3.69,2.52,1.55,4.21088,47.9,79.3,81.6,62.4,71.5,72.2,31.9,19.0,41.5,56.5,36.8,0.3,34.5,33.6,26.3,42.3,75.2,58.8,99.6,69.1,98.3,89.0,C
20170228,XLY,2.74,4.49,5.51,3.33,2.66,2.57,1.58,5.74482,51.6,50.8,68.8,70.5,66.1,82.3,0.1,48.9,45.9,56,43.0,37.1,0.0,97.8,44.5,4.9,66.7,35.8,98.6,38.2,98.3,78.4,C
20170228,XLP,2.27,3.89,4.27,2.56,3.04,2.58,2.40,6.35147,58.2,79.1,63.7,68.2,69.0,88.0,53.8,40.9,61.2,65.1,34.2,1.4,37.6,96.5,42.4,64.4,74.4,69.4,98.5,49.5,98.3,82.1,B
20170228,XLE,4.47,7.08,7.29,2.25,2.94,2.54,1.49,4.86952,52.8,49.9,52.7,57.4,54.5,66.9,61.8,76.6,68.7,61.6,1.9,0.0,55.6,57.6,28.8,92.8,77.5,85.2,99.3,46.4,98.3,81.3,C
20170228,XLF,2.82,4.72,5.38,2.79,2.81,2.62,1.68,6.07848,53.9,72.8,74.1,68.0,70.8,91.6,0.1,62.9,54.1,62.45,36.2,36.4,45.0,50.0,41.9,12.6,72.1,42.4,97.5,42.7,98.3,79.5,C
20170228,XLV,2.79,3.95,5.92,2.58,2.92,2.56,1.94,6.3818,56.1,83.4,64.8,67.7,70.0,53.5,8.6,40.5,35.5,52.75,55.0,48.3,53.1,63.8,55.1,23.1,74.2,48.6,98.7,46.0,98.3,81.0,B
20170228,XLI,2.86,4.45,5.45,2.27,3.08,2.58,2.04,6.06548,57.5,64.9,73.7,76.0,73.1,83.6,74.6,43.5,66.9,70,36.8,30.9,0.0,69.2,34.2,74.1,77.3,75.7,98.5,50.8,98.3,82.6,B
