20161209,SPY,3.40,3.96,6.79,3.98,2.79,2.50,1.73,6.00393,53.6,72.2,77.2,73.0,74.1,73.8,34.7,20.3,43.3,58.7,31.8,42.0,43.1,63.2,45.0,20.8,60.2,40.5,100.0,42.1,98.3,80.1,C
20161209,MDY,4.14,4.86,7.27,2.45,3.84,2.66,1.46,5.38507,53.3,71.4,62.7,59.3,62.8,57.6,0.1,38.4,33.6,48.2,2.8,53.5,38.6,99.3,48.5,37.9,75.5,56.7,96.7,73.5,98.3,89.5,C
20161209,EWS,4.04,6.13,3.71,0.79,3.17,3.70,5.34,5.53536,53.1,41.2,70.0,46.2,52.4,0.0,0.1,57.1,20.0,36.2,50.5,96.0,98.5,3.7,62.2,30.2,92.1,61.2,76.1,54.3,99.3,76.6,C
20161209,EWW,5.12,6.52,6.39,3.10,2.71,2.62,5.37,6.33988,56.0,68.0,60.5,55.4,59.5,64.2,91.7,63.2,72.1,65.8,0.3,51.6,49.9,65.0,41.7,33.1,69.0,51.0,97.5,40.5,99.3,79.1,B
20161209,EWM,5.01,6.08,4.98,1.80,3.11,4.83,5.59,5.5,52.1,58.2,58.6,53.6,56.0,50.0,0.1,67.5,41.2,48.6,33.9,57.6,68.8,37.5,49.4,39.1,82.0,60.5,53.4,52.6,99.3,68.5,C
20161209,EWA,3.82,5.53,4.09,1.56,2.82,3.16,5.55,5.14194,50.8,70.8,69.0,49.3,59.5,0.0,34.7,49.2,27.6,43.55,35.5,63.2,63.6,39.3,50.4,27.0,84.4,55.7,86.9,43.8,99.3,76.7,C
20161209,EWL,3.56,6.20,2.95,1.09,2.78,3.94,4.79,6.17633,55.8,47.1,63.4,56.7,56.8,33.1,91.7,60.5,60.3,58.55,0.6,34.0,56.0,97.8,47.1,39.1,89.1,64.1,71.3,42.7,99.3,71.1,B
20161209,EWN,3.97,5.95,3.42,4.08,2.39,4.16,4.83,5.30108,49.8,52.4,62.0,59.5,58.8,50.0,49.7,64.3,54.9,56.85,4.5,49.9,45.4,55.8,38.9,39.0,59.2,49.1,66.9,31.1,99.3,65.8,C
20161209,EWH,2.67,4.08,2.75,3.33,2.90,2.95,4.61,7.36984,60.3,36.5,55.3,59.6,53.7,96.8,41.4,52.2,64.6,59.15,43.2,69.8,62.5,64.3,60.0,29.1,66.7,47.9,91.0,46.4,99.3,78.9,B
20161209,EWU,3.34,3.32,5.15,3.12,2.68,3.08,4.98,6.70236,57.9,73.2,65.8,65.2,66.9,84.0,15.9,45.3,50.1,58.5,4.7,64.7,43.3,100.0,53.1,44.0,68.8,56.4,88.3,39.7,99.3,75.8,B
