20150319,TOFR,7.02952,4.99,8.15,5,3.73,7.5,4.95,0,,68.3047,73.3006,80.6716,75.98692,50,73.9334,95.8231,73.218105,74.6025125,,,,,,,,,,,,,
20150319,ZROZ,5.54434,4.8,8.08,5,3.42,5,2.93,0,,79.7789,76.6585,76.4742,77.19043,50,88.0187,77.9484,71.18755,74.18899,,,,,,,,,,,,,
20150319,CNXT,5.89406,4.09,7.8,5,3.39,5,5.73,0,,74.7543,66.2572,81.3473,75.50167,50,91.4085,79.7297,72.827945,74.1648075,,,,,,,,,,,,,
20150319,DLBL,6.59383,4.21,8.36,5,3.65,5,6.85,0,,85.8231,76.7199,69.697,75.02909,50,91.4085,80.0369,72.935465,73.9822775,,,,,,,,,,,,,
20150319,VQTS,6.48622,5.2,6.83,5,3.7,5,7.2,0,,63.9066,60.1147,82.0025,71.81698,50,91.4085,89.1278,76.11728,73.96713,,,,,,,,,,,,,
20150319,RODI,6.86787,5.23,9.65,5,3.65,5,4.38,0,,48.0958,65.7862,80.4054,69.55772,50,91.4085,94.7174,78.07364,73.81568,,,,,,,,,,,,,
20150319,ASHR,6.15422,4.62,6.7,10,3.72,3.24,6.29,8.57479,61.8,74.2,82.4,63.7,71.4,72.8,78.3,77.8,76.2,73.8,50.0,50.0,50.0,100.0,62.5,0.0,0.0,0.0,85.2,53.0,81.3,73.2,B
20150319,LOWC,6.21146,5.33,9.36,5,3.05,5,3.19,0,,56.7199,76.2899,82.3096,75.38575,50,77.4985,89.742,72.15925,73.7725,,,,,,,,,,,,,
20150319,SYG,8.7149,6.87,9.75,1.81,3.7,9.7,5.27,8.5374,66.3,67.0,68.7,66.0,67.0,50.0,91.4,99.3,79.7,73.35,50.0,50.0,50.0,100.0,62.5,42.0,81.9,61.9,6.0,69.5,98.5,58.0,B
20150319,WIL,6.90983,5.32,9.66,5,3.65,5,4.38,0,,67.5676,68.1204,70.1884,69.04384,50,87.2005,94.2875,76.660775,72.8523075,,,,,,,,,,,,,
20150319,PEK,6.52951,4.55,7.5,6.07,3.5,5.18,6.9,5.27562,46.9,83.4,82.5,63.5,73.2,50.0,82.9,79.0,70.0,71.6,0.0,0.0,0.0,100.0,25.0,0.0,39.3,19.6,46.4,53.4,88.3,62.7,C
20150319,ASHS,5.62613,3.63,7,5,3.62,5,6.29,0,,79.8771,66.5848,81.2654,76.58356,50,91.4085,61.4251,66.421335,71.5024475,,,,,,,,,,,,,
20150319,AXJV,7.12264,5.35,9.58,5,3.02,7.5,3.67,0,,69.0418,47.3792,74.2219,65.13307,50,87.2005,95.6388,77.13373,71.1334,,,,,,,,,,,,,
20150319,PSR,4.95779,3.96,5.74,5,3.13,5,6,0,,83.8575,75.1638,77.0475,77.84439,50,70.4267,72.7887,64.104055,70.9742225,,,,,,,,,,,,,
20150319,SCHH,3.2302,4.04,4.09,5,3.32,5,1.83,0,,86.6708,75.3481,77.1499,78.51354,50,78.2583,63.5749,63.228705,70.8711225,,,,,,,,,,,,,
20150319,PXSC,6.30382,5.61,9.08,1.41,3.24,6.52,3.51,6.80886,58.1,68.3,53.8,66.1,62.9,50.0,91.4,96.7,78.8,70.85,33.6,2.5,40.8,100.0,44.2,42.5,85.9,64.2,19.6,53.1,96.0,56.3,B
20150319,BBC,6.2299,4.06,6.38,5,5.19,5,6.42,0,,89.6069,83.2924,83.2105,84.51435,50,45.412,71.5602,56.16967,70.34201,,,,,,,,,,,,,
20150319,CHNA,6.48167,5.28,7.91,5,3.13,6.42,4.87,7.241,58.7,74.1,79.6,62.5,69.9,50.0,78.3,84.6,70.6,70.25,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,21.7,50.0,96.0,55.9,B
