20151210,HACW,5.92421,4.63,7.22,5,3.02,7.5,3.95,0,,67.9098,72.4062,80.7824,75.69502,50,91.2338,88.5208,75.85242,75.77372,,,,,,,,,,,,,
20151210,CNY,5.26303,3.69,7.59,5,3.37,5,4.35,0,,82.5643,78.4219,70.7691,75.42398,50,79.0043,95.831,74.74214,75.08306,,,,,,,,,,,,,
20151210,PWB,3.17701,4.4,2.84,1.83,4.11,4.85,3.35,6.38796,57.4,72.7,78.2,93.5,84.7,50.0,88.8,58.7,64.7,74.7,40.1,4.1,50.0,47.6,35.5,32.4,81.7,57.0,53.1,79.4,96.0,76.2,B
20151210,BWV,6.94738,5.19,9,5,3.61,6.41,4.41,9.6861,69.5,75.2,78.2,74.4,75.7,50.0,91.2,82.0,73.6,74.65,63.2,69.1,63.2,100.0,73.9,50.0,50.0,50.0,21.9,50.0,81.7,51.2,B
20151210,SBIO,5.28631,4.22,6.59,5,3.47,5,4.98,0,,75.8481,74.6526,76.8418,75.9863,50,88.6364,83.2667,73.234265,74.6102825,,,,,,,,,,,,,
20151210,JSC,6.46021,4.94,9.22,1.46,3.64,6.33,4.47,7.38987,61.5,79.4,77.6,74.4,76.4,50.0,67.5,99.9,72.7,74.55,46.5,65.8,37.0,39.7,47.3,43.6,85.4,64.5,23.4,67.4,98.3,63.1,B
20151210,BBH,4.92238,4.47,7.48,3.49,3.5,3.8,3.84,8.90779,67.2,78.1,75.0,52.4,64.4,94.9,79.0,78.1,84.2,74.3,98.8,69.0,42.9,50.0,65.2,19.1,65.1,42.1,74.1,54.0,89.0,72.3,B
20151210,EWRE,4.86289,5,3.76,5,3.3,7.5,4.25,0,,89.7487,83.2001,83.2001,84.50982,50,91.2338,53.7978,63.69937,74.104595,,,,,,,,,,,,,
20151210,SOXX,3.77873,4.22,7.27,1.62,3.3,2.73,2.63,8.13378,67.5,71.4,63.2,75.7,71.1,93.4,81.3,53.2,75.7,73.4,37.8,59.1,33.9,97.5,57.1,53.6,83.8,68.7,95.4,58.3,99.3,84.3,B
20151210,DPST,7.76181,5.08,8.66,5,3.43,7.5,7.26,0,,78.0126,66.0765,66.0956,68.47327,50,91.2338,92.3472,77.19166,72.832465,,,,,,,,,,,,,
20151210,PFI,5.8739,4.97,7.45,2.16,3.99,6.28,4.09,6.59436,56.5,69.8,76.3,56.0,64.9,50.0,91.2,99.5,79.7,72.3,30.6,32.0,3.2,95.6,40.3,19.1,78.4,48.7,24.5,75.7,96.0,65.4,B
20151210,XLP,2.0167,3.78,3.49,2.24,3.09,2.58,2.62,6.87817,61.8,74.4,80.2,93.9,85.9,83.8,55.4,36.3,58.7,72.3,30.5,37.8,40.5,65.6,43.6,67.0,77.6,72.3,98.5,50.9,98.3,82.6,B
20151210,QJPN,4.97003,5.58,6.64,0.86,2.75,6.2,3.66,7.42427,61.1,63.2,74.5,77.4,73.7,50.0,85.3,79.2,70.8,72.25,50.0,50.0,50.0,50.0,50.0,42.6,91.4,67.0,26.0,40.7,98.3,55.0,B
20151210,QQQ,3.26534,4.99,6.57,2.59,2.72,2.51,1.23,7.31677,61.5,70.4,61.4,78.5,71.8,77.6,81.3,60.2,72.6,72.2,52.4,48.2,34.5,60.2,48.8,32.9,74.1,53.5,99.9,37.6,96.0,77.8,B
20151210,CHOC,4.96771,3.19,7.56,5,3.61,5,3.68,0,,63.7636,79.9067,78.0602,75.75483,50,91.2338,66.5334,68.15683,71.95583,,,,,,,,,,,,,
