20121217,GXC,5.87872,5.41,8.14,4.41,3.76,3.22,5.24,10,75.6,65.4,60.6,72.4,67.4,50.0,79.2,75.5,67.7,67.55,60.5,95.6,95.6,100.0,87.9,41.9,55.9,48.9,85.6,70.9,98.0,84.9,A
20121217,XLI,2.45264,4.37,4.62,1.8,2.72,2.58,2.09,9.06196,74.0,75.0,75.2,68.8,72.0,85.0,99.4,41.1,74.0,73,68.0,64.0,58.2,96.1,71.6,84.0,82.0,83.0,98.5,39.5,98.0,78.7,A
20121217,SPY,4.20457,5.5,6.86,1.88,4.28,2.5,1.64,9.01441,73.6,66.0,68.2,68.1,67.7,72.4,100.0,53.9,74.2,70.95,66.5,95.3,65.7,65.0,73.1,48.5,81.2,64.9,100.0,86.3,98.0,94.8,A
20121217,XOP,4.33563,6.3,7.67,2.15,2.82,2.62,1.69,8.88473,73.6,63.9,63.7,59.5,61.6,100.0,99.1,85.7,94.7,78.15,61.1,65.4,68.0,63.0,64.4,94.2,78.5,86.3,97.7,42.5,98.0,79.4,A
20121217,FXI,4.75462,5.93,7.53,2.39,1.72,2.55,5.68,9.74063,73.4,66.6,62.2,72.7,68.3,53.1,99.3,82.9,77.4,72.85,67.7,96.0,96.3,58.4,79.6,33.0,76.1,54.6,99.1,10.1,98.4,69.2,A
20121217,TUR,6.12046,6.72,8.64,2.73,3.1,3.1,5.44,9.52882,73.1,74.2,64.5,78.3,73.3,50.0,89.5,76.9,71.3,72.3,50.9,97.2,62.5,100.0,77.7,31.1,72.7,51.9,88.0,51.3,98.4,79.2,A
20121217,IYW,4.24695,6.27,6.21,1.76,3.51,3.23,2.11,9.01441,72.7,31.6,26.5,22.8,25.7,50.0,74.6,78.5,67.4,46.55,97.2,98.5,96.1,98.3,97.5,54.4,82.4,68.4,85.5,63.7,98.4,82.6,A
20121217,PIQ,3.70734,2.96,4.31,2.46,4.01,6.47,3.45,9.71902,72.6,50.4,71.1,70.8,66.8,50.0,21.9,56.3,43.8,55.3,95.2,95.8,99.3,97.5,96.9,37.4,75.4,56.4,20.7,70.3,90.0,60.3,A
20121217,IVE,3.86747,5.21,5.84,1.79,4.09,2.92,2.17,8.87608,72.3,77.6,75.3,72.3,74.3,50.0,89.4,54.5,63.4,68.85,66.4,96.1,68.3,63.5,73.6,44.2,82.1,63.1,91.6,81.0,98.4,90.3,A
20121217,QQQ,4.11905,6.72,6.52,2.02,3.42,2.51,1.2,9.04899,72.0,33.1,27.6,26.8,28.3,59.1,99.7,77.1,77.6,52.95,98.2,98.2,69.5,100.0,91.5,43.8,79.8,61.8,99.9,52.6,90.0,80.8,A
